XCoord;YCoord
-691170,546;-974047,594
-691369,693;-974061,307
-691568,893;-974074,224
-691768,142;-974086,347
-691967,439;-974097,673
-692166,780;-974108,204
-692366,160;-974117,939
-692565,578;-974126,878
-692765,031;-974135,020
-692964,514;-974142,367
-693164,025;-974148,917
-693363,560;-974154,670
-693563,117;-974159,626
-693762,692;-974163,786
-693962,282;-974167,149
-694161,884;-974169,715
-694361,494;-974171,485
-694561,110;-974172,457
-694760,728;-974172,632
-694960,346;-974172,011
-695159,959;-974170,592
-695359,565;-974168,377
-695559,161;-974165,365
-695758,743;-974161,555
-695958,308;-974156,950
-696157,853;-974151,547
-696357,375;-974145,348
-696556,871;-974138,352
-696756,337;-974130,560
-696955,770;-974121,971
-697155,168;-974112,587
-697354,527;-974102,406
-697553,843;-974091,430
-697753,114;-974079,658
-697952,336;-974067,090
-698151,507;-974053,728
-698350,622;-974039,570
-698549,680;-974024,617
-698748,676;-974008,870
-698947,608;-973992,328
-699146,472;-973974,993
-699345,265;-973956,863
-699543,985;-973937,940
-699742,627;-973918,224
-699941,189;-973897,715
-700139,667;-973876,414
-700338,059;-973854,320
-700536,361;-973831,434
-700734,571;-973807,757
-700932,684;-973783,288
-701130,697;-973758,029
-701328,609;-973731,980
-701526,415;-973705,140
-701724,112;-973677,512
-701921,697;-973649,094
-702119,167;-973619,887
-702316,519;-973589,892
-702513,750;-973559,110
-702710,856;-973527,541
-702907,834;-973495,184
-703104,682;-973462,042
-703301,396;-973428,114
-703497,973;-973393,401
-703694,410;-973357,903
-706187,966;-972904,169
-706386,449;-972917,871
-706584,984;-972930,784
-706783,569;-972942,907
-706982,200;-972954,239
-707180,876;-972964,781
-707379,591;-972974,532
-707578,344;-972983,492
-707777,131;-972991,662
-707975,949;-972999,040
-708174,794;-973005,627
-708373,664;-973011,423
-708572,556;-973016,428
-708771,466;-973020,641
-708970,391;-973024,062
-709169,328;-973026,692
-709368,275;-973028,531
-709567,227;-973029,577
-709766,181;-973029,832
-709965,135;-973029,296
-710164,085;-973027,967
-710363,028;-973025,847
-710561,962;-973022,936
-710760,882;-973019,233
-710959,786;-973014,738
-711158,670;-973009,452
-711357,532;-973003,374
-711556,368;-972996,505
-711755,175;-972988,846
-711953,950;-972980,395
-712152,690;-972971,153
-712351,392;-972961,120
-712550,052;-972950,297
-712748,667;-972938,684
-712947,235;-972926,280
-713145,751;-972913,086
-713344,214;-972899,102
-713542,619;-972884,329
-713740,964;-972868,766
-713939,246;-972852,415
-714137,461;-972835,274
-714335,606;-972817,345
-714533,678;-972798,627
-714731,674;-972779,122
-714929,591;-972758,828
-715127,426;-972737,748
-715325,175;-972715,880
-715522,836;-972693,226
-715720,405;-972669,785
-715917,879;-972645,558
-716115,255;-972620,546
-716312,530;-972594,748
-716509,701;-972568,166
-716706,764;-972540,799
-716903,717;-972512,649
-717100,557;-972483,715
-717297,280;-972453,998
-717493,883;-972423,498
-717690,363;-972392,216
-717886,717;-972360,153
-718082,941;-972327,308
-718279,034;-972293,683
-718474,991;-972259,278
-718670,810;-972224,094
-718866,487;-972188,131
-719062,020;-972151,389
-719257,405;-972113,869
-719452,639;-972075,573
-719647,719;-972036,500
-719842,642;-971996,650
-720037,405;-971956,026
-720232,005;-971914,627
-720426,438;-971872,454
-720620,702;-971829,507
-720814,794;-971785,788
-721008,710;-971741,297
-721202,448;-971696,034
-721396,004;-971650,001
-721589,375;-971603,198
-721782,558;-971555,626
-721975,551;-971507,286
-722168,350;-971458,178
-722360,952;-971408,304
-722553,353;-971357,663
-722745,552;-971306,257
-722937,545;-971254,087
-723129,329;-971201,153
-723320,900;-971147,457
-723512,257;-971092,998
-723703,395;-971037,779
-723894,311;-970981,800
-724085,004;-970925,061
-724275,469;-970867,564
-724465,704;-970809,309
-724655,706;-970750,298
-724845,471;-970690,532
-725034,998;-970630,010
-725224,281;-970568,735
-725413,320;-970506,708
-725602,110;-970443,928
-725790,649;-970380,398
-725978,933;-970316,118
-726166,960;-970251,090
-726354,727;-970185,314
-726542,231;-970118,791
-726729,469;-970051,522
-726916,437;-969983,509
-727103,133;-969914,753
-727289,554;-969845,254
-727475,698;-969775,014
-727661,560;-969704,034
-727847,138;-969632,315
-728032,430;-969559,858
-728217,431;-969486,664
-728402,140;-969412,735
-728586,554;-969338,071
-728770,668;-969262,674
-728954,482;-969186,545
-729137,991;-969109,685
-729321,192;-969032,096
-729504,084;-968953,778
-729686,662;-968874,733
-729868,924;-968794,962
-730050,868;-968714,467
-730232,490;-968633,248
-730413,787;-968551,307
-730594,756;-968468,645
-730775,396;-968385,264
-730955,702;-968301,165
-731135,672;-968216,349
-731315,303;-968130,818
-731494,592;-968044,572
-731673,537;-967957,614
-731852,134;-967869,944
-732030,381;-967781,564
-732208,275;-967692,476
-732385,813;-967602,681
-732562,992;-967512,180
-732739,810;-967420,974
-732916,263;-967329,066
-733092,349;-967236,456
-733268,066;-967143,147
-733443,410;-967049,138
-733618,378;-966954,433
-733792,968;-966859,033
-733967,177;-966762,938
-734141,002;-966666,151
-734314,441;-966568,673
-734487,490;-966470,506
-734660,148;-966371,651
-734832,411;-966272,109
-735004,276;-966171,883
-735175,741;-966070,974
-735346,803;-965969,384
-735517,460;-965867,113
-735687,708;-965764,164
-735857,546;-965660,539
-736026,969;-965556,239
-743572,919;-960890,118
-744311,912;-960424,180
-753735,304;-954367,004
-753902,406;-954259,187
-754069,075;-954150,704
-754235,310;-954041,555
-754401,108;-953931,744
-754566,466;-953821,271
-754731,380;-953710,138
-754895,850;-953598,346
-755059,871;-953485,899
-755223,442;-953372,798
-755386,560;-953259,043
-755549,222;-953144,638
-755711,426;-953029,584
-755873,168;-952913,883
-756034,447;-952797,537
-756195,260;-952680,547
-756355,605;-952562,915
-756515,478;-952444,644
-756674,877;-952325,735
-756833,800;-952206,190
-756992,244;-952086,011
-757150,206;-951965,200
-757307,685;-951843,759
-757464,677;-951721,690
-757621,180;-951598,994
-757777,192;-951475,674
-757932,709;-951351,732
-758087,731;-951227,170
-758242,253;-951101,989
-758396,274;-950976,192
-758549,792;-950849,780
-758702,802;-950722,756
-758855,305;-950595,122
-759007,296;-950466,879
-759158,773;-950338,030
-759309,735;-950208,577
-759460,178;-950078,522
-759610,100;-949947,867
-759759,499;-949816,614
-759908,373;-949684,765
-760056,718;-949552,322
-760204,533;-949419,288
-760351,816;-949285,664
-760498,563;-949151,453
-760644,773;-949016,657
-760790,444;-948881,277
-760935,572;-948745,317
-761080,156;-948608,778
-761224,193;-948471,662
-761367,681;-948333,972
-761510,618;-948195,710
-761653,002;-948056,877
-761794,829;-947917,477
-761936,099;-947777,512
-762076,808;-947636,983
-762216,955;-947495,893
-762356,536;-947354,244
-762495,551;-947212,039
-762633,997;-947069,280
-762771,871;-946925,968
-762909,171;-946782,107
-763045,896;-946637,698
-763182,042;-946492,744
-763317,608;-946347,248
-763452,592;-946201,211
-763586,991;-946054,636
-763720,804;-945907,525
-763854,028;-945759,880
-763986,661;-945611,705
-764118,700;-945463,000
-765023,857;-945065,350
-765680,593;-944771,178
-771758,303;-941996,108
-771939,702;-941912,885
-772120,767;-941828,937
-772301,494;-941744,266
-772481,881;-941658,872
-772661,925;-941572,757
-772841,623;-941485,923
-773020,972;-941398,371
-773199,970;-941310,102
-773378,613;-941221,118
-773556,899;-941131,420
-773734,824;-941041,009
-773912,387;-940949,888
-774089,583;-940858,057
-774266,411;-940765,518
-774442,868;-940672,272
-774618,949;-940578,321
-774794,654;-940483,667
-774969,979;-940388,310
-775144,920;-940292,253
-775319,477;-940195,497
-775493,644;-940098,044
-775667,421;-939999,895
-775840,803;-939901,051
-776013,789;-939801,515
-776186,375;-939701,287
-776358,559;-939600,370
-776530,338;-939498,765
-776701,709;-939396,474
-776872,670;-939293,498
-777043,217;-939189,839
-777213,348;-939085,498
-777383,061;-938980,478
-777552,352;-938874,780
-777721,219;-938768,406
-777889,659;-938661,356
-778057,670;-938553,634
-778225,248;-938445,241
-778392,391;-938336,179
-778559,097;-938226,448
-778725,363;-938116,052
-778891,185;-938004,992
-779056,562;-937893,269
-779221,491;-937780,885
-779385,969;-937667,843
-779549,994;-937554,144
-779713,562;-937439,789
-779876,672;-937324,781
-780039,320;-937209,122
-780201,504;-937092,813
-780363,222;-936975,856
-780524,471;-936858,253
-780685,248;-936740,006
-780845,550;-936621,117
-781005,376;-936501,587
-781164,723;-936381,420
-781323,587;-936260,616
-781481,967;-936139,177
-781639,860;-936017,106
-781797,263;-935894,404
-781954,175;-935771,073
-782110,592;-935647,116
-782266,511;-935522,535
-782421,931;-935397,330
-782576,849;-935271,505
-782731,263;-935145,061
-782885,169;-935018,001
-783038,566;-934890,326
-783191,451;-934762,038
-783343,822;-934633,140
-783495,676;-934503,633
-783647,011;-934373,520
-783797,824;-934242,803
-783948,112;-934111,483
-784097,875;-933979,563
-784247,108;-933847,046
-784395,811;-933713,932
-784543,979;-933580,225
-784691,612;-933445,926
-784838,706;-933311,038
-784985,259;-933175,562
-785131,270;-933039,501
-785276,735;-932902,857
-785421,652;-932765,633
-785566,019;-932627,830
-785709,834;-932489,450
-785853,094;-932350,497
-785995,797;-932210,971
-786137,941;-932070,876
-786279,523;-931930,213
-786420,542;-931788,985
-786560,994;-931647,194
-786700,878;-931504,843
-786840,192;-931361,933
-787032,970;-931311,866
-787225,545;-931261,028
-787417,916;-931209,420
-787610,078;-931157,041
-787802,029;-931103,893
-787993,766;-931049,977
-788185,285;-930995,294
-788376,584;-930939,844
-788567,659;-930883,629
-788758,507;-930826,648
-788949,126;-930768,904
-789139,512;-930710,398
-789329,662;-930651,129
-789519,573;-930591,099
-789709,243;-930530,309
-789898,667;-930468,760
-790087,843;-930406,453
-790276,769;-930343,389
-790465,440;-930279,569
-790653,854;-930214,994
-790842,009;-930149,665
-791029,900;-930083,583
-791217,525;-930016,750
-791404,880;-929949,165
-791591,964;-929880,831
-791778,772;-929811,748
-791965,303;-929741,917
-792151,552;-929671,340
-792337,517;-929600,018
-792523,195;-929527,952
-792708,583;-929455,142
-792893,678;-929381,591
-793078,477;-929307,299
-793262,976;-929232,268
-793447,174;-929156,499
-793631,067;-929079,993
-793814,652;-929002,750
-793997,927;-928924,774
-794180,887;-928846,064
-794363,531;-928766,621
-794545,856;-928686,449
-794727,858;-928605,546
-794909,534;-928523,916
-795090,882;-928441,558
-795271,899;-928358,476
-795452,582;-928274,668
-795632,927;-928190,138
-795812,933;-928104,887
-795992,596;-928018,915
-796171,913;-927932,225
-796350,882;-927844,817
-796529,499;-927756,693
-796707,761;-927667,855
-796885,667;-927578,303
-797063,213;-927488,040
-797240,395;-927397,067
-797417,212;-927305,384
-797593,660;-927212,995
-797769,737;-927119,899
-797945,440;-927026,099
-798120,766;-926931,597
-798295,712;-926836,393
-798470,275;-926740,489
-798644,453;-926643,887
-798818,242;-926546,588
-798991,641;-926448,594
-799164,646;-926349,906
-799337,254;-926250,527
-799509,463;-926150,457
-799681,269;-926049,698
-799852,671;-925948,252
-800023,665;-925846,121
-800194,249;-925743,305
-807650,593;-921233,157
-807818,010;-921131,442
-807985,028;-921029,072
-808151,643;-920926,048
-808317,854;-920822,373
-808483,657;-920718,047
-808649,050;-920613,072
-808814,031;-920507,450
-808978,596;-920401,182
-809142,744;-920294,270
-809306,472;-920186,716
-809469,777;-920078,522
-809632,657;-919969,688
-809795,109;-919860,218
-809957,131;-919750,111
-810118,720;-919639,371
-810279,875;-919527,998
-810440,592;-919415,995
-810600,868;-919303,363
-810760,703;-919190,104
-810920,092;-919076,220
-811079,034;-918961,712
-811237,526;-918846,582
-811395,566;-918730,832
-811553,151;-918614,464
-811710,279;-918497,479
-811866,947;-918379,880
-812023,153;-918261,667
-812178,896;-918142,844
-812334,171;-918023,411
-812488,977;-917903,371
-812643,312;-917782,726
-812797,173;-917661,476
-812950,558;-917539,625
-813103,464;-917417,174
-813255,889;-917294,124
-821287,887;-910784,043
-821442,055;-910658,578
-821595,724;-910532,501
-821748,890;-910405,814
-821901,552;-910278,519
-822053,706;-910150,618
-822205,351;-910022,114
-822356,483;-909893,007
-822507,101;-909763,301
-822657,202;-909632,997
-822806,784;-909502,098
-822955,845;-909370,605
-823104,381;-909238,520
-823252,392;-909105,846
-823399,873;-908972,584
-823546,824;-908838,737
-823693,242;-908704,307
-823839,124;-908569,296
-823984,468;-908433,706
-824129,272;-908297,540
-824273,533;-908160,799
-824417,250;-908023,485
-824560,420;-907885,602
-824703,040;-907747,150
-824845,109;-907608,132
-824986,624;-907468,551
-825127,583;-907328,408
-825267,984;-907187,706
-825407,824;-907046,446
-825547,102;-906904,632
-825685,815;-906762,266
-825823,961;-906619,349
-825961,537;-906475,884
-826098,543;-906331,873
-826234,974;-906187,319
-826370,830;-906042,224
-826506,108;-905896,589
-826640,806;-905750,418
-826774,922;-905603,713
-826908,453;-905456,476
-827041,398;-905308,709
-827173,755;-905160,414
-827305,521;-905011,595
-827436,695;-904862,253
-827567,273;-904712,391
-827697,255;-904562,011
-827826,638;-904411,115
-827955,421;-904259,706
-828083,600;-904107,786
-828211,174;-903955,358
-828338,141;-903802,424
-828464,500;-903648,987
-828590,247;-903495,048
-828715,381;-903340,611
-828839,901;-903185,678
-828963,804;-903030,250
-829087,087;-902874,332
-829209,750;-902717,924
-829331,790;-902561,030
-829453,206;-902403,652
-829573,995;-902245,793
-829694,155;-902087,455
-829813,685;-901928,640
-829932,583;-901769,352
-830050,846;-901609,592
-830168,474;-901449,363
-830285,463;-901288,668
-830401,813;-901127,509
-830517,521;-900965,888
-830632,586;-900803,809
-830747,005;-900641,274
-830860,778;-900478,286
-830973,902;-900314,846
-831086,375;-900150,958
-831198,195;-899986,624
-831309,362;-899821,847
-831419,872;-899656,629
-831529,725;-899490,973
-831638,918;-899324,882
-831747,451;-899158,358
-831855,320;-898991,404
-831962,525;-898824,022
-833279,043;-896759,485
-833454,867;-896668,012
-833630,325;-896575,840
-833805,415;-896482,971
-833980,134;-896389,406
-834154,480;-896295,147
-834328,449;-896200,194
-834502,038;-896104,550
-834675,246;-896008,216
-834848,069;-895911,193
-835020,505;-895813,484
-835192,550;-895715,089
-835364,203;-895616,010
-835535,460;-895516,249
-835706,318;-895415,807
-835876,776;-895314,686
-836046,830;-895212,888
-836216,477;-895110,414
-836385,715;-895007,266
-836554,542;-894903,445
-836722,954;-894798,952
-836890,949;-894693,791
-837058,524;-894587,962
-837225,676;-894481,467
-837392,404;-894374,308
-837558,704;-894266,486
-837724,573;-894158,003
-837890,009;-894048,861
-838055,010;-893939,062
-838219,573;-893828,606
-838383,695;-893717,497
-838547,373;-893605,736
-838710,605;-893493,324
-838873,389;-893380,264
-839035,721;-893266,557
-839197,600;-893152,204
-839359,023;-893037,209
-839519,986;-892921,572
-839680,488;-892805,295
-839840,527;-892688,381
-840000,098;-892570,831
-840159,201;-892452,646
-840317,832;-892333,830
-840475,989;-892214,383
-840633,670;-892094,308
-840790,871;-891973,606
-840947,591;-891852,280
-841103,827;-891730,331
-841259,576;-891607,761
-841414,837;-891484,573
-841569,605;-891360,767
-841723,881;-891236,347
-841877,659;-891111,314
-842030,939;-890985,670
-842183,718;-890859,417
-842335,993;-890732,557
-842487,763;-890605,092
-842639,023;-890477,025
-842789,773;-890348,356
-842940,010;-890219,088
-843089,731;-890089,224
-843238,935;-889958,765
-843387,618;-889827,713
-843535,778;-889696,071
-843683,413;-889563,840
-843830,521;-889431,022
-843977,099;-889297,621
-844123,146;-889163,637
-844268,657;-889029,073
-844413,633;-888893,931
-844558,069;-888758,213
-844701,964;-888621,922
-844845,316;-888485,059
-844988,122;-888347,626
-845130,380;-888209,627
-845272,088;-888071,063
-845413,243;-887931,935
-845553,843;-887792,247
-845693,887;-887652,001
-845833,371;-887511,199
-845972,294;-887369,842
-853207,214;-879983,400
-853338,277;-879849,088
-853468,835;-879714,286
-853598,886;-879578,995
-853728,429;-879443,216
-853857,461;-879306,953
-853985,980;-879170,205
-854113,986;-879032,977
-854241,476;-878895,269
-854368,447;-878757,084
-854494,900;-878618,423
-854620,831;-878479,288
-854746,239;-878339,681
-854871,122;-878199,605
-854995,478;-878059,062
-862711,200;-869305,947
-862842,558;-869156,327
-862973,320;-869006,186
-863103,483;-868855,525
-863233,045;-868704,347
-863362,003;-868552,654
-863490,357;-868400,450
-863618,104;-868247,735
-863745,241;-868094,512
-863871,768;-867940,785
-863997,681;-867786,555
-864122,979;-867631,825
-864247,660;-867476,597
-864371,722;-867320,874
-864495,163;-867164,658
-864617,980;-867007,952
-864740,173;-866850,758
-864861,739;-866693,079
-864982,676;-866534,916
-865102,982;-866376,274
-865222,656;-866217,154
-865341,695;-866057,558
-865460,098;-865897,490
-865577,862;-865736,951
-865694,986;-865575,945
-865811,468;-865414,474
-865927,306;-865252,540
-866042,498;-865090,146
-866157,043;-864927,295
-866270,938;-864763,989
-866384,183;-864600,231
-866496,774;-864436,023
-866608,710;-864271,368
-866719,990;-864106,268
-866830,612;-863940,727
-866940,573;-863774,747
-867049,873;-863608,330
-867158,509;-863441,479
-867266,480;-863274,197
-867373,784;-863106,486
-867480,419;-862938,350
-867586,384;-862769,790
-867691,677;-862600,809
-867796,296;-862431,410
-867900,240;-862261,597
-868003,507;-862091,370
-868106,095;-861920,734
-868208,003;-861749,691
-868309,229;-861578,243
-868409,771;-861406,394
-868509,628;-861234,145
-868608,799;-861061,500
-868707,281;-860888,462
-868805,074;-860715,033
-868902,175;-860541,216
-868998,583;-860367,013
-869094,297;-860192,428
-869189,315;-860017,464
-869283,635;-859842,122
-869377,257;-859666,406
-869470,178;-859490,319
-869562,397;-859313,863
-869653,913;-859137,041
-869744,724;-858959,857
-869834,828;-858782,312
-869924,225;-858604,410
-870012,913;-858426,153
-870100,890;-858247,544
-870188,155;-858068,587
-870274,707;-857889,283
-870360,545;-857709,636
-870445,666;-857529,649
-870530,070;-857349,324
-870613,755;-857168,665
-870696,721;-856987,674
-870778,964;-856806,354
-870860,485;-856624,708
-870941,283;-856442,738
-871021,355;-856260,449
-871100,700;-856077,841
-871179,318;-855894,920
-871257,206;-855711,687
-871334,365;-855528,145
-871410,792;-855344,297
-871486,486;-855160,147
-871561,446;-854975,696
-871635,671;-854790,949
-871709,160;-854605,907
-871781,912;-854420,574
-871853,925;-854234,953
-871925,198;-854049,047
-871995,731;-853862,859
-872065,521;-853676,391
-872134,569;-853489,646
-872202,872;-853302,628
-872270,430;-853115,340
-872337,242;-852927,784
-872403,306;-852739,963
-872468,622;-852551,881
-872533,188;-852363,541
-872597,004;-852174,944
-872660,069;-851986,095
-872722,381;-851796,997
-872783,939;-851607,652
-872844,743;-851418,063
-872904,792;-851228,234
-872964,084;-851038,167
-873022,619;-850847,865
-873080,395;-850657,332
-873137,413;-850466,570
-873193,670;-850275,583
-873249,167;-850084,373
-873303,901;-849892,944
-873357,873;-849701,298
-873411,081;-849509,439
-873463,525;-849317,370
-873515,204;-849125,093
-873566,117;-848932,612
-873616,263;-848739,930
-873665,641;-848547,050
-873714,250;-848353,974
-873762,091;-848160,707
-873809,161;-847967,250
-873855,461;-847773,608
-873900,989;-847579,783
-873945,746;-847385,778
-873989,729;-847191,596
-874032,939;-846997,241
-874075,374;-846802,715
-874117,034;-846608,022
-874157,919;-846413,164
-874198,028;-846218,146
-874237,360;-846022,969
-874275,914;-845827,637
-874313,690;-845632,153
-874350,688;-845436,520
-874386,906;-845240,741
-874422,344;-845044,820
-874457,002;-844848,759
-874490,878;-844652,562
-874523,974;-844456,231
-874556,287;-844259,770
-874587,818;-844063,182
-874618,565;-843866,470
-874648,529;-843669,637
-874677,709;-843472,687
-875047,763;-840940,238
-875196,499;-840647,707
-879074,870;-833821,745
-879172,488;-833649,141
-879269,420;-833476,151
-879365,666;-833302,778
-879461,224;-833129,024
-879556,091;-832954,893
-879650,268;-832780,387
-879743,751;-832605,509
-879836,540;-832430,261
-879928,634;-832254,647
-880020,030;-832078,669
-880110,728;-831902,330
-880200,725;-831725,633
-880290,021;-831548,580
-880378,615;-831371,174
-880466,504;-831193,419
-880553,687;-831015,316
-880640,163;-830836,869
-880725,931;-830658,080
-880810,989;-830478,953
-880895,336;-830299,489
-880978,971;-830119,693
-881061,892;-829939,566
-881144,098;-829759,112
-881225,587;-829578,333
-881306,359;-829397,232
-881386,413;-829215,813
-881465,746;-829034,077
-881544,357;-828852,029
-881622,246;-828669,670
-881699,412;-828487,003
-881775,852;-828304,032
-881851,566;-828120,759
-881926,552;-827937,188
-882000,810;-827753,320
-882074,338;-827569,159
-882147,135;-827384,708
-882219,200;-827199,970
-882290,532;-827014,948
-882361,129;-826829,644
-882430,991;-826644,062
-882500,117;-826458,204
-882568,505;-826272,073
-882636,154;-826085,672
-882703,063;-825899,005
-882769,231;-825712,074
-882834,658;-825524,882
-882899,342;-825337,432
-882963,281;-825149,727
-883026,476;-824961,769
-883088,925;-824773,563
-883150,627;-824585,110
-883211,581;-824396,414
-883271,787;-824207,478
-883331,242;-824018,305
-883389,947;-823828,897
-883447,900;-823639,258
-883505,101;-823449,391
-883561,548;-823259,298
-883617,241;-823068,983
-883672,178;-822878,448
-883726,360;-822687,698
-883779,785;-822496,733
-883832,451;-822305,559
-883884,360;-822114,177
-883935,508;-821922,590
-883985,897;-821730,803
-884035,525;-821538,817
-884084,391;-821346,635
-884132,494;-821154,262
-884179,834;-820961,699
-884226,410;-820768,950
-884272,221;-820576,018
-884317,266;-820382,905
-884361,546;-820189,615
-884405,058;-819996,152
-884447,803;-819802,517
-884489,779;-819608,714
-884530,987;-819414,747
-884571,425;-819220,617
-884611,093;-819026,329
-884649,990;-818831,884
-884688,115;-818637,287
-884725,469;-818442,541
-884762,049;-818247,648
-884797,857;-818052,611
-884832,891;-817857,434
-884867,150;-817662,119
-884900,635;-817466,670
-884933,344;-817271,090
-884965,277;-817075,381
-884996,434;-816879,548
-885026,814;-816683,592
-885056,417;-816487,517
-885085,241;-816291,327
-885113,288;-816095,024
-885140,555;-815898,611
-885167,044;-815702,092
-885192,753;-815505,469
-885217,682;-815308,745
-885241,830;-815111,925
-885265,198;-814915,010
-885287,785;-814718,004
-885309,590;-814520,910
-885330,613;-814323,731
-885350,854;-814126,470
-885370,313;-813929,130
-885388,989;-813731,715
-885406,882;-813534,228
-885423,991;-813336,671
-885440,317;-813139,047
-885455,859;-812941,361
-885470,616;-812743,614
-885484,590;-812545,810
-885497,779;-812347,953
-885510,183;-812150,045
-885521,802;-811952,089
-885532,636;-811754,088
-885632,738;-809855,621
-885686,268;-809664,000
-885739,034;-809472,167
-885791,032;-809280,125
-885842,264;-809087,877
-885892,727;-808895,426
-885942,422;-808702,775
-885991,347;-808509,928
-886039,502;-808316,886
-886086,886;-808123,654
-886133,498;-807930,233
-886179,337;-807736,629
-886224,402;-807542,843
-886268,694;-807348,878
-886312,211;-807154,738
-886354,952;-806960,427
-886396,917;-806765,945
-886438,105;-806571,298
-886478,516;-806376,488
-886518,149;-806181,519
-886557,002;-805986,392
-886595,077;-805791,112
-886632,371;-805595,681
-886668,885;-805400,104
-886704,618;-805204,381
-886739,569;-805008,518
-886773,737;-804812,517
-886807,123;-804616,381
-886839,725;-804420,113
-886871,544;-804223,717
-886902,578;-804027,195
-886932,827;-803830,551
-886962,290;-803633,787
-886990,968;-803436,908
-887018,860;-803239,915
-887045,964;-803042,813
-887072,282;-802845,604
-887097,812;-802648,292
-887122,554;-802450,879
-887146,507;-802253,369
-887169,672;-802055,765
-887192,048;-801858,070
-887213,634;-801660,287
-887234,430;-801462,420
-887254,436;-801264,471
-887273,651;-801066,444
-887292,076;-800868,341
-887309,709;-800670,167
-887326,551;-800471,924
-887342,602;-800273,615
-887357,860;-800075,244
-887372,327;-799876,814
-887386,000;-799678,327
-887398,882;-799479,787
-887410,970;-799281,198
-887422,266;-799082,561
-887432,768;-798883,881
-887442,477;-798685,161
-887451,392;-798486,404
-887459,514;-798287,613
-887466,842;-798088,790
-887473,376;-797889,940
-887479,116;-797691,066
-887484,062;-797492,170
-887488,214;-797293,256
-887491,571;-797094,328
-887494,134;-796895,387
-887495,903;-796696,438
-887496,878;-796497,483
-887497,058;-796298,526
-887496,444;-796099,569
-887495,035;-795900,617
-887492,832;-795701,672
-887489,835;-795502,738
-887486,043;-795303,817
-887481,457;-795104,912
-887476,077;-794906,028
-887469,903;-794707,166
-887462,935;-794508,331
-887455,174;-794309,525
-887446,618;-794110,752
-887437,269;-793912,015
-887427,126;-793713,316
-887416,191;-793514,660
-887404,462;-793316,049
-887391,940;-793117,486
-887378,625;-792918,975
-887364,518;-792720,518
-887349,619;-792522,120
-887333,928;-792323,782
-887317,445;-792125,509
-887300,170;-791927,303
-887282,104;-791729,168
-887263,247;-791531,107
-887243,600;-791333,122
-887223,162;-791135,217
-887201,934;-790937,396
-887179,916;-790739,660
-887157,109;-790542,015
-887133,514;-790344,462
-887109,129;-790147,005
-887083,957;-789949,646
-887057,996;-789752,390
-887031,248;-789555,239
-887003,713;-789358,196
-886975,392;-789161,265
-886946,285;-788964,449
-886916,392;-788767,750
-886885,714;-788571,172
-886854,251;-788374,719
-886822,004;-788178,392
-886788,973;-787982,196
-886755,160;-787786,133
-886720,564;-787590,207
-886685,185;-787394,420
-886649,026;-787198,777
-886612,085;-787003,279
-886741,187;-786851,932
-886869,685;-786700,072
-886997,578;-786547,702
-887124,864;-786394,824
-887251,540;-786241,440
-887377,604;-786087,554
-887503,055;-785933,167
-887627,891;-785778,282
-887752,109;-785622,901
-887875,707;-785467,027
-887998,684;-785310,662
-888121,038;-785153,810
-888242,767;-784996,471
-888363,868;-784838,649
-888484,341;-784680,346
-888604,182;-784521,566
-888723,390;-784362,309
-888841,964;-784202,579
-888959,900;-784042,379
-889077,199;-783881,710
-889193,856;-783720,576
-889309,872;-783558,979
-889425,243;-783396,921
-889539,969;-783234,405
-889654,047;-783071,434
-889767,475;-782908,010
-889880,251;-782744,136
-889992,375;-782579,815
-890103,844;-782415,048
-890214,656;-782249,839
-890324,810;-782084,191
-890434,303;-781918,105
-890543,134;-781751,585
-890651,302;-781584,633
-890758,805;-781417,251
-890865,640;-781249,444
-890971,807;-781081,212
-891077,303;-780912,559
-891182,127;-780743,487
-891286,278;-780574,000
-891389,753;-780404,099
-891492,550;-780233,788
-891594,670;-780063,069
-891696,108;-779891,945
-891796,865;-779720,419
-891896,939;-779548,493
-891996,327;-779376,170
-892095,029;-779203,452
-892193,042;-779030,344
-892290,366;-778856,846
-892386,998;-778682,963
-892482,938;-778508,696
-892578,183;-778334,049
-892672,732;-778159,024
-892766,584;-777983,624
-892859,737;-777807,852
-892952,190;-777631,710
-893043,941;-777455,202
-893134,988;-777278,331
-893225,331;-777101,098
-893314,968;-776923,507
-893403,897;-776745,561
-893492,117;-776567,262
-893579,627;-776388,613
-893666,425;-776209,618
-893752,510;-776030,278
-893837,880;-775850,597
-893922,535;-775670,578
-894006,472;-775490,224
-894089,691;-775309,536
-894172,190;-775128,519
-894253,968;-774947,175
-894335,024;-774765,507
-894415,355;-774583,518
-894494,962;-774401,210
-894573,843;-774218,588
-894651,996;-774035,652
-894729,420;-773852,407
-894806,114;-773668,855
-894882,078;-773485,000
-894957,308;-773300,843
-895031,806;-773116,389
-895105,568;-772931,639
-895178,595;-772746,597
-895250,884;-772561,267
-895322,435;-772375,649
-895393,247;-772189,749
-895463,318;-772003,568
-895532,648;-771817,110
-895601,235;-771630,377
-895669,078;-771443,373
-895736,177;-771256,100
-895802,529;-771068,562
-895868,135;-770880,761
-895932,993;-770692,701
-895997,101;-770504,383
-896060,460;-770315,812
-896123,067;-770126,991
-896184,922;-769937,922
-896246,025;-769748,608
-896306,373;-769559,052
-896365,966;-769369,257
-896424,804;-769179,227
-896482,885;-768988,965
-896540,208;-768798,472
